Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,23.9,,,21.7,26.2,C2,T15,NS010,BOC03,AGE01,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,23.5,,,22.4,24.6,C2,T15,NS010,BOC03,AGE04,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,23.5,,,22.4,24.6,C2,T15,NS010,BOC02,GEN01,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,22.4,,,20.6,24.2,C2,T15,NS010,BOC04,RAC02,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,22.2,,,21.4,23.1,C2,T15,NS010,BOC04,RAC01,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,21.8,,,20.7,23,C2,T15,NS010,BOC03,AGE05,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,20.6,,,19.899999999999999,21.2,C2,T15,NS010,BOC01,OVR01,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,17.8,,,17.100000000000001,18.7,C2,T15,NS010,BOC02,GEN02,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,15.2,,,13.1,17.5,C2,T15,NS010,BOC04,RAC07,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,14.7,,,13.3,16.2,C2,T15,NS010,BOC04,RAC04,0,
2006,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,10.199999999999999,,,9.199999999999999,11.3,C2,T15,NS010,BOC03,AGE06,0,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,20.9,,,18.8,23,C2,T15,NS010,BOC02,GEN01,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,20.399999999999999,,,16,25.6,C2,T15,NS010,BOC03,AGE01,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,20,,,15.2,25.7,C2,T15,NS010,BOC04,RAC02,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,19.5,,,17.5,21.7,C2,T15,NS010,BOC04,RAC01,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,18.5,,,16.2,20.9,C2,T15,NS010,BOC03,AGE05,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,18.100000000000001,,,16.5,19.8,C2,T15,NS010,BOC03,AGE04,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,17,,,15.6,18.5,C2,T15,NS010,BOC01,OVR01,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,14.1,,,11.8,16.7,C2,T15,NS010,BOC04,RAC04,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,13.2,,,11.6,15,C2,T15,NS010,BOC02,GEN02,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,12.3,,,9.6,15.6,C2,T15,NS010,BOC04,RAC07,104,
2006,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,9.9,,,7.9,12.3,C2,T15,NS010,BOC03,AGE06,104,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,27.7,,,22.5,33.5,C2,T15,NS010,BOC03,AGE01,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,25.5,,,22.6,28.7,C2,T15,NS010,BOC03,AGE04,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,23.2,,,20.5,26.1,C2,T15,NS010,BOC02,GEN01,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,22.9,,,20.5,25.4,C2,T15,NS010,BOC04,RAC01,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,22.1,,,19.399999999999999,25.1,C2,T15,NS010,BOC03,AGE05,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,21.9,,,20,23.9,C2,T15,NS010,BOC01,OVR01,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,21.8,,,18.899999999999999,25.1,C2,T15,NS010,BOC04,RAC02,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,20.7,,,18.7,22.8,C2,T15,NS010,BOC02,GEN02,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,16.399999999999999,,,11.5,22.8,C2,T15,NS010,BOC04,RAC07,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,15.4,,,10.9,21.2,C2,T15,NS010,BOC04,RAC04,103,
2007,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,9.699999999999999,,,7.4,12.5,C2,T15,NS010,BOC03,AGE06,103,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,22.3,,,19.399999999999999,25.6,C2,T15,NS010,BOC03,AGE04,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,20.7,,,18.7,22.9,C2,T15,NS010,BOC04,RAC01,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,20,,,17.7,22.5,C2,T15,NS010,BOC02,GEN01,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,19.899999999999999,,,14.2,27.2,C2,T15,NS010,BOC03,AGE01,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,18.899999999999999,,,16.600000000000001,21.4,C2,T15,NS010,BOC03,AGE05,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,18.100000000000001,,,16.5,19.899999999999999,C2,T15,NS010,BOC01,OVR01,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,16.399999999999999,,,14.4,18.600000000000001,C2,T15,NS010,BOC02,GEN02,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,16.399999999999999,,,12.6,21.1,C2,T15,NS010,BOC04,RAC02,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,10.9,,,8.199999999999999,14.3,C2,T15,NS010,BOC04,RAC04,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,10,,,6.9,14.1,C2,T15,NS010,BOC04,RAC07,101,
2007,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,6.5,,,5.1,8.199999999999999,C2,T15,NS010,BOC03,AGE06,101,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,23.7,,,22.1,25.4,C2,T15,NS010,BOC02,GEN01,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,23.6,,,21.5,25.8,C2,T15,NS010,BOC03,AGE05,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,23.2,,,21.4,25.2,C2,T15,NS010,BOC03,AGE04,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,23,,,18.100000000000001,28.7,C2,T15,NS010,BOC04,RAC07,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,22.1,,,18.8,25.7,C2,T15,NS010,BOC03,AGE01,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,20.8,,,19.600000000000001,21.9,C2,T15,NS010,BOC01,OVR01,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,18.7,,,16.8,20.8,C2,T15,NS010,BOC04,RAC02,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,18.100000000000001,,,16.7,19.7,C2,T15,NS010,BOC02,GEN02,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,14.8,,,11.9,18.100000000000001,C2,T15,NS010,BOC04,RAC04,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,22.8,,,21.3,24.3,C2,T15,NS010,BOC04,RAC01,102,
2007,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,9.199999999999999,,,7.7,11.1,C2,T15,NS010,BOC03,AGE06,102,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,22.8,,,21.5,24.1,C2,T15,NS010,BOC03,AGE04,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,22.2,,,20,24.6,C2,T15,NS010,BOC03,AGE01,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,22,,,20.9,23.1,C2,T15,NS010,BOC02,GEN01,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,21.9,,,20.9,23,C2,T15,NS010,BOC04,RAC01,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,21,,,19.8,22.3,C2,T15,NS010,BOC03,AGE05,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,19.600000000000001,,,18.8,20.399999999999999,C2,T15,NS010,BOC01,OVR01,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,19.3,,,17.8,21,C2,T15,NS010,BOC04,RAC02,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,17.399999999999999,,,16.5,18.3,C2,T15,NS010,BOC02,GEN02,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,14.9,,,12.9,17.2,C2,T15,NS010,BOC04,RAC07,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,13,,,11.4,14.7,C2,T15,NS010,BOC04,RAC04,0,
2007,US,United States,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,8.300000000000001,,,7.4,9.4,C2,T15,NS010,BOC03,AGE06,0,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,23.6,,,17.3,31.4,C2,T15,NS010,BOC04,RAC02,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,19.899999999999999,,,17.7,22.2,C2,T15,NS010,BOC04,RAC01,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,19.5,,,17.399999999999999,21.7,C2,T15,NS010,BOC02,GEN01,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,19.399999999999999,,,17,21.9,C2,T15,NS010,BOC03,AGE04,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,18.399999999999999,,,14.7,22.8,C2,T15,NS010,BOC03,AGE01,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,17.399999999999999,,,14.8,20.3,C2,T15,NS010,BOC03,AGE05,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,16.399999999999999,,,14.7,18.3,C2,T15,NS010,BOC01,OVR01,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,13.4,,,11.6,15.4,C2,T15,NS010,BOC02,GEN02,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,11.9,,,9.5,14.8,C2,T15,NS010,BOC04,RAC07,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,11.6,,,9.4,14.3,C2,T15,NS010,BOC04,RAC04,104,
2007,WEST,West,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,6.8,,,5.1,9,C2,T15,NS010,BOC03,AGE06,104,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,27.4,,,24.9,30.1,C2,T15,NS010,BOC03,AGE04,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,25.2,,,22.5,28.1,C2,T15,NS010,BOC03,AGE05,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,23.5,,,21.4,25.8,C2,T15,NS010,BOC02,GEN01,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,23.2,,,21.5,25,C2,T15,NS010,BOC04,RAC01,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,22.8,,,19.600000000000001,26.4,C2,T15,NS010,BOC04,RAC02,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,22.4,,,20.9,24,C2,T15,NS010,BOC01,OVR01,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,21.4,,,19.3,23.8,C2,T15,NS010,BOC02,GEN02,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,19.8,,,16.2,24,C2,T15,NS010,BOC03,AGE01,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,16.399999999999999,,,12.4,21.3,C2,T15,NS010,BOC04,RAC04,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,16,,,10.8,22.9,C2,T15,NS010,BOC04,RAC07,103,
2008,MDW,Midwest,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,8.5,,,6.5,11.2,C2,T15,NS010,BOC03,AGE06,103,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,22.9,,,16.600000000000001,30.8,C2,T15,NS010,BOC03,AGE01,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,22.1,,,19.5,24.9,C2,T15,NS010,BOC03,AGE04,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,21,,,18.600000000000001,23.5,C2,T15,NS010,BOC04,RAC01,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,19.899999999999999,,,17.899999999999999,22.2,C2,T15,NS010,BOC03,AGE05,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,19.899999999999999,,,17.600000000000001,22.3,C2,T15,NS010,BOC02,GEN01,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,19.100000000000001,,,17.5,20.7,C2,T15,NS010,BOC01,OVR01,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,18.600000000000001,,,14.6,23.3,C2,T15,NS010,BOC04,RAC02,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,18.399999999999999,,,16.5,20.5,C2,T15,NS010,BOC02,GEN02,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,12.4,,,9.800000000000001,15.6,C2,T15,NS010,BOC04,RAC04,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,12.4,,,8.199999999999999,18.5,C2,T15,NS010,BOC04,RAC07,101,
2008,NRE,Northeast,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,8.300000000000001,,,6.1,11.3,C2,T15,NS010,BOC03,AGE06,101,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,25.1,,,23.2,27.1,C2,T15,NS010,BOC02,GEN01,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,24.7,,,22.6,26.9,C2,T15,NS010,BOC03,AGE05,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,24.6,,,22.6,26.6,C2,T15,NS010,BOC03,AGE04,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,24.3,,,22.7,25.9,C2,T15,NS010,BOC04,RAC01,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,21.9,,,20.7,23.1,C2,T15,NS010,BOC01,OVR01,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,21.3,,,18.600000000000001,24.3,C2,T15,NS010,BOC03,AGE01,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,21,,,18.600000000000001,23.6,C2,T15,NS010,BOC04,RAC02,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,18.899999999999999,,,17.399999999999999,20.5,C2,T15,NS010,BOC02,GEN02,102,
2008,SOU,South,NHIS,Million Hearts®,ABCS,None,None,Risk Factors,Smoking,Prevalence of current smoking among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,16.2,,,11.7,21.9,C2,T15,NS010,BOC04,RAC07,102,
